address,city,state,zip,asking_price,beds,baths,sqft,hoa_monthly,property_type,mls_id,listing_url,market_area,source_zips
12372 Stone Bark Trl,Orlando,FL,32824,519900,4,2.5,2264,113,single_family,S5127865,https://www.redfin.com/FL/Orlando/12372-Stone-Bark-Trl-32824/home/112772651,kissimmee,32824
3193 Toho Ct,Kissimmee,FL,34744,519900,4,2,2420,53,single_family,O6350540,https://www.redfin.com/FL/Kissimmee/3193-Toho-Ct-34744/home/46480067,kissimmee,34744
2937 Slough Creek Dr,Kissimmee,FL,34744,519900,4,3,2727,130,single_family,S5143801,https://www.redfin.com/FL/Kissimmee/2937-Slough-Creek-Dr-34744/home/177662272,kissimmee,34744
1888 Gobi Dr,Kissimmee,FL,34747,519900,6,4.5,3142,606,single_family,S5154103,https://www.redfin.com/FL/Kissimmee/1888-Gobi-Dr-34747/for-sale/162639258,kissimmee,34747
2260 Rapollo Dr,Kissimmee,FL,34741,519990,4,2.5,2138,208,single_family,OM726419,https://www.redfin.com/FL/Kissimmee/2260-Rapollo-Dr-34741/home/162417556,kissimmee,34741
14712 Eagles Crossing Dr,Orlando,FL,32837,519999,4,2,2000,94,single_family,O6403269,https://www.redfin.com/FL/Orlando/14712-Eagles-Crossing-Dr-32837/for-sale/46913217,kissimmee,32837
1404 Swainson Ct,Orlando,FL,32837,520000,5,3,2805,126,single_family,S5154579,https://www.redfin.com/FL/Orlando/1404-Swainson-Ct-32837/for-sale/46957589,kissimmee,32837
5013 Terra Vista Way,Orlando,FL,32837,520000,3,2,1640,106,single_family,O6410831,https://www.redfin.com/FL/Orlando/5013-Terra-Vista-Way-32837/home/46899738,kissimmee,32837
2503 Rolling Broak Dr,Orlando,FL,32837,520000,4,2.5,2380,30,single_family,O6331298,https://www.redfin.com/FL/Orlando/2503-Rolling-Broak-Dr-32837/home/46827289,kissimmee,32837
1874 Hickory Bluff Rd,Kindred,FL,34744,520000,5,3,,12,single_family,A12003800,https://www.redfin.com/FL/Kindred/1874-Hickory-Bluff-Rd-34744/home/147929688,kissimmee,34744
3557 Rock Creek Ln,Kissimmee,FL,34744,520000,3,2.5,2128,105,single_family,S5152410,https://www.redfin.com/FL/Kissimmee/3557-Rock-Creek-Ln-34744/home/170044425,kissimmee,34744
2369 Crescent Moon St,Kissimmee,FL,34746,520000,4,2.5,3438,87,single_family,P4939276,https://www.redfin.com/FL/Kissimmee/2369-Crescent-Moon-St-34746/home/170043270,kissimmee,34746
2068 Live Oak Ridge Rd,Kissimmee,FL,34746,520000,6,4.5,3193,168,single_family,O6409215,https://www.redfin.com/FL/Kissimmee/2068-Live-Oak-Ridge-Rd-34746/home/170045200,kissimmee,34746
546 Imperial Pl,Kissimmee,FL,34758,520000,,2188,2461,149,4,O6389245,https://www.redfin.com/FL/Kissimmee/546-Imperial-Pl-34758/for-sale/162647941,kissimmee,34758
5683 Nevis Ter,Kissimmee,FL,34758,520000,3,3,2372,421,single_family,O6381617,https://www.redfin.com/FL/Kissimmee/5683-Nevis-Ter-34758/home/193907104,kissimmee,34758
3821 Shoreview Dr,Kissimmee,FL,34744,523000,4,3,2458,188,single_family,S5146534,https://www.redfin.com/FL/Kissimmee/3821-Shoreview-Dr-34744/home/46494250,kissimmee,34744
4461 Indigo Sky Ln,Kissimmee,FL,34744,524000,3,2,1941,110,single_family,S5151142,https://www.redfin.com/FL/Kissimmee/4461-Indigo-Sky-Ln-34744/home/64041131,kissimmee,34744
210 Las Fuentes Dr,Kissimmee,FL,34746,524880,6,5.5,3512,400,single_family,S5144642,https://www.redfin.com/FL/Kissimmee/210-Las-Fuentes-Dr-34746/home/53422554,kissimmee,34746
4921 Casa Vista Dr,Orlando,FL,32837,524900,4,2.5,2192,83,single_family,O6423283,https://www.redfin.com/FL/Orlando/4921-Casa-Vista-Dr-32837/home/46951451,kissimmee,32837
2045 Rankin St,Kindred,FL,34744,524900,4,3,2142,10,single_family,O6369099,https://www.redfin.com/FL/Kindred/2045-Rankin-St-34744/home/188667864,kissimmee,34744
2527 Nouveau Way,Kissimmee,FL,34741,525000,4,2.5,2138,173,single_family,TB8536735,https://www.redfin.com/FL/Kissimmee/2527-Nouveau-Way-34741/for-sale/147928881,kissimmee,34741
307 E Monument Ave Unit A,Kissimmee,FL,34741,525000,4,2,1552,,4,S5144441,https://www.redfin.com/FL/Kissimmee/307-E-Monument-Ave-34741/unit-A/home/46553586,kissimmee,34741
2047 Bearing Ln,Kissimmee,FL,34744,525000,4,2,2153,70,single_family,S5153750,https://www.redfin.com/FL/Kissimmee/2047-Bearing-Ln-34744/for-sale/46481334,kissimmee,34744
3005 Slough Creek Dr,Kissimmee,FL,34744,525000,4,2.5,2790,129,single_family,O6388753,https://www.redfin.com/FL/Kissimmee/3005-Slough-Creek-Dr-34744/home/177662298,kissimmee,34744
180 Hideaway Beach Ln,Kissimmee,FL,34746,525000,7,4.5,3020,466,single_family,O6421854,https://www.redfin.com/FL/Kissimmee/180-Hideaway-Beach-Ln-34746/home/46479574,kissimmee,34746
3910 Redfin Pl,Kissimmee,FL,34746,525000,4,4,2727,364,single_family,S5150540,https://www.redfin.com/FL/Kissimmee/3910-Redfin-Pl-34746/home/162384989,kissimmee,34746
210 Ballo Dr,Kissimmee,FL,34746,525000,6,4,2872,431,single_family,O6422924,https://www.redfin.com/FL/Kissimmee/210-Ballo-Dr-34746/home/162646460,kissimmee,34746
2908 Banana Palm Dr,Kissimmee,FL,34747,525000,5,5,3081,660,single_family,O6430071,https://www.redfin.com/FL/Kissimmee/2908-Banana-Palm-Dr-34747/for-sale/63057121,kissimmee,34747
2440 Tangier Dr,Kissimmee,FL,34747,525000,5,4,2492,587,single_family,O6430214,https://www.redfin.com/FL/Kissimmee/2440-Tangier-Dr-34747/for-sale/170047274,kissimmee,34747
9026 Paolos Pl,Kissimmee,FL,34747,525000,6,3.5,2870,329,single_family,S5153313,https://www.redfin.com/FL/Kissimmee/9026-Paolos-Pl-34747/home/53422384,kissimmee,34747
1915 Estuary Ln,Kissimmee,FL,34747,525000,3,2,2202,407,single_family,S5153778,https://www.redfin.com/FL/Kissimmee/1915-Estuary-Ln-34747/for-sale/170045642,kissimmee,34747
8065 Lost Shaker Ln,Kissimmee,FL,34747,525000,4,3,1410,664,single_family,W7886703,https://www.redfin.com/FL/Kissimmee/8065-Lost-Shaker-Ln-34747/home/170041025,kissimmee,34747
8060 Dreamsicle Dr,Kissimmee,FL,34747,525000,4,3,1564,861,single_family,W7886608,https://www.redfin.com/FL/Kissimmee/8060-Dreamsicle-Dr-34747/home/168019804,kissimmee,34747
4975 Windermere Ave,Kissimmee,FL,34746,528800,5,4,2168,549,condo,O6422940,https://www.redfin.com/FL/Kissimmee/4975-Windermere-Ave-34746/home/162332840,kissimmee,34746
1744 Nestlewood Trl,Orlando,FL,32837,529000,4,2,2544,81,single_family,O6426175,https://www.redfin.com/FL/Orlando/1744-Nestlewood-Trl-32837/for-sale/46877025,kissimmee,32837
3192 Waterbridge Ln,Kissimmee,FL,34744,529000,4,2,2540,53,single_family,O6425879,https://www.redfin.com/FL/Kissimmee/3192-Waterbridge-Ln-34744/for-sale/46482011,kissimmee,34744
1809 Nice Ct,Kissimmee,FL,34747,529000,6,4.5,3142,606,single_family,O6412809,https://www.redfin.com/FL/Kissimmee/1809-Nice-Ct-34747/home/162454960,kissimmee,33896
519 Blackbird Ln Unit A & B,Kissimmee,FL,34759,529900,6,4,2324,165,4,R4911738,https://www.redfin.com/FL/Kissimmee/519-Blackbird-Ln-34759/unit-A-B/home/196118986,kissimmee,34759
2514 Nouveau Way,Kissimmee,FL,34741,529950,3,2,2035,192,single_family,O6395099,https://www.redfin.com/FL/Kissimmee/2514-Nouveau-Way-34741/home/147928876,kissimmee,34741
644 Flower Fields Ln,Orlando,FL,32824,530000,6,4,3514,43,single_family,O6425681,https://www.redfin.com/FL/Orlando/644-Flower-Fields-Ln-32824/for-sale/46639540,kissimmee,32824
2599 Nouveau Way,Kissimmee,FL,34741,530000,4,2.5,2158,173,single_family,O6424712,https://www.redfin.com/FL/Kissimmee/2599-Nouveau-Way-34741/for-sale/147928813,kissimmee,34741
407 Thunder Gulch Ct,Orlando,FL,32824,533000,4,3,2684,43,single_family,C7526544,https://www.redfin.com/FL/Orlando/407-Thunder-Gulch-Ct-32824/home/46947319,kissimmee,32824
1212 Darnaby Way,Orlando,FL,32824,533000,3,2.5,2403,91,single_family,S5144251,https://www.redfin.com/FL/Orlando/1212-Darnaby-Way-32824/home/46973601,kissimmee,32824
4907 Olde Kerry Dr,Orlando,FL,32837,534000,5,2,2382,106,single_family,O6398233,https://www.redfin.com/FL/Orlando/4907-Olde-Kerry-Dr-32837/home/46899879,kissimmee,32837
2185 Antilles Club Dr,Kissimmee,FL,34747,534000,3,2,1904,407,single_family,O6425607,https://www.redfin.com/FL/Kissimmee/2185-Antilles-Club-Dr-34747/for-sale/162444477,kissimmee,34747
12278 Northover Loop,Orlando,FL,32824,535000,3,2,2092,237,single_family,O6419416,https://www.redfin.com/FL/Orlando/12278-Northover-Loop-32824/home/143503796,kissimmee,32824
3430 Canvas St,Kissimmee,FL,34741,535000,4,2.5,2694,96,single_family,S5155398,https://www.redfin.com/FL/Kissimmee/3430-Canvas-St-34741/for-sale/147928144,kissimmee,34741
2989 Banana Palm Dr,Kissimmee,FL,34747,535000,5,5,3081,682,single_family,O6412256,https://www.redfin.com/FL/Kissimmee/2989-Banana-Palm-Dr-34747/home/60405563,kissimmee,34747
1632 Tropical Palms Cir,Kissimmee,FL,34747,535000,5,4.5,2294,663,condo,O6422192,https://www.redfin.com/FL/Kissimmee/1632-Tropical-Palms-Cir-34747/home/170047164,kissimmee,34747
2606 Royal Fern Pl,Kissimmee,FL,34758,535000,6,3.5,2658,,single_family,O6391472,https://www.redfin.com/FL/Kissimmee/2606-Royal-Fern-Pl-34758/home/46573524,kissimmee,34758
3133 Riachuelo Ln,Kissimmee,FL,34744,539000,4,3,2351,160,single_family,O6430008,https://www.redfin.com/FL/Kissimmee/3133-Riachuelo-Ln-34744/for-sale/46477084,kissimmee,34744
1915 Acacia Dr,Kissimmee,FL,34758,539000,5,3.5,3122,133,single_family,S5151805,https://www.redfin.com/FL/Kissimmee/1915-Acacia-Dr-34758/home/46498600,kissimmee,34758
1860 White Heron Bay Cir,Orlando,FL,32824,539900,5,3.5,2764,70,single_family,O6429594,https://www.redfin.com/FL/Orlando/1860-White-Heron-Bay-Cir-32824/for-sale/46952889,kissimmee,32824
13916 Rushing Creek Run,Orlando,FL,32824,539900,4,2.5,2787,109,single_family,S5145126,https://www.redfin.com/FL/Orlando/13916-Rushing-Creek-Run-32824/home/168104371,kissimmee,32824
12900 Winfield Scott Blvd,Orlando,FL,32837,539900,4,3,2332,35,single_family,A4702441,https://www.redfin.com/FL/Orlando/12900-Winfield-Scott-Blvd-32837/home/46937661,kissimmee,32837
4731 Clock Tower Dr #401,Kissimmee,FL,34746,540000,4,3,2435,711,townhouse,O6427195,https://www.redfin.com/FL/Kissimmee/4731-Clock-Tower-Dr-34746/unit-401/for-sale/144520545,kissimmee,34746
3540 Valleyview Dr,Kissimmee,FL,34746,540000,5,3.5,3037,355,single_family,S5152021,https://www.redfin.com/FL/Kissimmee/3540-Valleyview-Dr-34746/home/46486056,kissimmee,34746
5676 Nevis Ter,Kissimmee,FL,34758,540000,3,3,2296,426,single_family,O6432452,https://www.redfin.com/FL/Kissimmee/5676-Nevis-Ter-34758/for-sale/193907118,kissimmee,34758
2252 Wyndam Way,Kissimmee,FL,34743,544900,6,3.5,3177,8,single_family,A12038059,https://www.redfin.com/FL/Kissimmee/2252-Wyndam-Way-34743/home/46520956,kissimmee,34743
2412 Runyon Cir,Orlando,FL,32837,545000,4,3,1966,160,single_family,118465,https://www.redfin.com/FL/Orlando/2412-Runyon-Cir-32837/for-sale/46880315,kissimmee,32837
738 Hacienda Cir,Kissimmee,FL,34741,545000,5,2.5,2813,76,single_family,O6344662,https://www.redfin.com/FL/Kissimmee/738-Hacienda-Cir-34741/for-sale/46484263,kissimmee,34741
1545 Leaf Ln,Kissimmee,FL,34744,545000,4,2.5,2456,134,single_family,O6390201,https://www.redfin.com/FL/Kissimmee/1545-Leaf-Ln-34744/home/183403481,kissimmee,34744
2854 Youngford St,Orlando,FL,32824,547000,4,3,2602,155,single_family,O6386558,https://www.redfin.com/FL/Orlando/2854-Youngford-St-32824/home/55316961,kissimmee,32824
3182 Armstrong Spring Dr,Kissimmee,FL,34744,548000,5,3,2370,128,single_family,S5153745,https://www.redfin.com/FL/Kissimmee/3182-Armstrong-Spring-Dr-34744/for-sale/177662318,kissimmee,34744
1816 Sandy Park Trl,Kissimmee,FL,34747,548000,4,3.5,2488,717,single_family,O6421264,https://www.redfin.com/FL/Kissimmee/1816-Sandy-Park-Trl-34747/home/162578904,kissimmee,34747
14912 White Magnolia Ct,Orlando,FL,32824,549000,4,2.5,2183,20,single_family,S5148439,https://www.redfin.com/FL/Orlando/14912-White-Magnolia-Ct-32824/home/46935050,kissimmee,32824
14502 Potanow Trl,Orlando,FL,32837,549000,3,2.5,2308,142,single_family,O6418121,https://www.redfin.com/FL/Orlando/14502-Potanow-Trl-32837/home/46907650,kissimmee,32837
182 Hideaway Beach Ln,Kissimmee,FL,34746,549000,7,4.5,2881,466,single_family,TB8532477,https://www.redfin.com/FL/Kissimmee/182-Hideaway-Beach-Ln-34746/for-sale/46479573,kissimmee,34746
430 Las Fuentes Dr,Kissimmee,FL,34746,549000,6,5.5,3512,431,single_family,O6421783,https://www.redfin.com/FL/Kissimmee/430-Las-Fuentes-Dr-34746/home/53422556,kissimmee,34746
2960 Salted Rim Rd,Kissimmee,FL,34747,549000,4,4.5,2166,586,single_family,A4695024,https://www.redfin.com/FL/Kissimmee/2960-Salted-Rim-Rd-34747/home/170041120,kissimmee,34747
4919 Jetton Dr,Orlando,FL,32837,549900,4,2,2025,100,single_family,O6417983,https://www.redfin.com/FL/Orlando/4919-Jetton-Dr-32837/home/46952809,kissimmee,32837
2408 Chateau Loop,Kissimmee,FL,34741,549900,5,4,3040,199,single_family,O6426514,https://www.redfin.com/FL/Kissimmee/2408-Chateau-Loop-34741/for-sale/162345552,kissimmee,34741
1799 Ranger Highlands Rd,Kindred,FL,34744,549900,4,3.5,2851,10,single_family,O6428548,https://www.redfin.com/FL/Kindred/1799-Ranger-Highlands-Rd-34744/for-sale/146462584,kissimmee,34744
831 Neptune Pointe Ln,Kissimmee,FL,34744,549900,5,3.5,3609,79,single_family,S5149687,https://www.redfin.com/FL/Kissimmee/831-Neptune-Pointe-Ln-34744/home/46481354,kissimmee,34744
416 Becky St,Orlando,FL,32824,549990,4,2.5,2039,31,single_family,O6377899,https://www.redfin.com/FL/Orlando/416-Becky-St-32824/for-sale/46844075,kissimmee,32824
1917 Nice Ct,Kissimmee,FL,34747,549990,5,4,2492,379,single_family,O6428506,https://www.redfin.com/FL/Kissimmee/1917-Nice-Ct-34747/for-sale/162579064,kissimmee,33896
1705 Bridgets Ct,Kissimmee,FL,34744,549999,4,3.5,2994,190,single_family,S5145159,https://www.redfin.com/FL/Kissimmee/1705-Bridgets-Ct-34744/home/46581170,kissimmee,34744
2824 Noble Crow Dr,Kissimmee,FL,34744,550000,5,3.5,2676,93,single_family,S5154839,https://www.redfin.com/FL/Kissimmee/2824-Noble-Crow-Dr-34744/for-sale/170042426,kissimmee,34744
3166 Armstrong Spring Dr,Kissimmee,FL,34744,550000,4,3,2378,129,single_family,S5135636,https://www.redfin.com/FL/Kissimmee/3166-Armstrong-Spring-Dr-34744/home/177662329,kissimmee,34744
4784 Oren Brown Rd,Kissimmee,FL,34746,550000,3,2.5,1728,,single_family,O6426806,https://www.redfin.com/FL/Kissimmee/4784-Oren-Brown-Rd-34746/for-sale/46554631,kissimmee,34746
2501 Dharma Cir,Kissimmee,FL,34746,550000,6,4.5,2874,396,single_family,O6428666,https://www.redfin.com/FL/Kissimmee/2501-Dharma-Cir-34746/for-sale/103844593,kissimmee,34746
4811 Lullaby Ln,Kissimmee,FL,34746,550000,5,4,2168,265,condo,A12061772,https://www.redfin.com/FL/Kissimmee/4811-Lullaby-Ln-34746/home/162402472,kissimmee,34746
4817 Cumbrian Lakes Dr,Kissimmee,FL,34746,550000,5,3.5,2310,175,single_family,TB8523903,https://www.redfin.com/FL/Kissimmee/4817-Cumbrian-Lakes-Dr-34746/home/46578364,kissimmee,34746
2569 Reading Trl,Kissimmee,FL,34746,550000,4,3,1902,500,condo,O6409867,https://www.redfin.com/FL/Kissimmee/2569-Reading-Trl-34746/home/182130701,kissimmee,34746
8667 LA Isla Dr,Kissimmee,FL,34747,550000,7,5.5,2881,482,single_family,O6431583,https://www.redfin.com/FL/Kissimmee/8667-La-Isla-Dr-34747/for-sale/46486232,kissimmee,34747
4548 Yorkshire Ln,Kissimmee,FL,34758,550000,4,2.5,2053,,single_family,S5145086,https://www.redfin.com/FL/Kissimmee/4548-Yorkshire-Ln-34758/home/46570649,kissimmee,34758
14510 Quail Trail Cir,Orlando,FL,32837,554900,4,2,1910,172,single_family,O6423230,https://www.redfin.com/FL/Orlando/14510-Quail-Trail-Cir-32837/home/46921741,kissimmee,32837
2791 Runyon Cir,Orlando,FL,32837,555000,4,2.5,2068,159,single_family,S5153318,https://www.redfin.com/FL/Orlando/2791-Runyon-Cir-32837/home/46880366,kissimmee,32837
2590 Borinquen Dr,Kissimmee,FL,34744,555000,3,2,2118,,single_family,O6422091,https://www.redfin.com/FL/Kissimmee/2590-Borinquen-Dr-34744/home/46544988,kissimmee,34744
8051 White Crane Ct,Kissimmee,FL,34747,555000,4,2.5,2021,50,single_family,O6432185,https://www.redfin.com/FL/Kissimmee/8051-White-Crane-Ct-34747/for-sale/46531026,kissimmee,34747
8007 Acadia Estates Ct,Kissimmee,FL,34747,555000,6,6.5,3366,445,single_family,O6420745,https://www.redfin.com/FL/Kissimmee/8007-Acadia-Estates-Ct-34747/home/46580626,kissimmee,34747
7886 Somersworth Dr,Kissimmee,FL,34747,555900,6,4.5,2714,699,single_family,TB8519985,https://www.redfin.com/FL/Kissimmee/7886-Somersworth-Dr-34747/home/184281813,kissimmee,34747
14505 Ward Rd,Orlando,FL,32824,559000,4,3.5,3384,115,single_family,O6387846,https://www.redfin.com/FL/Orlando/14505-Ward-Rd-32824/home/112771130,kissimmee,32824
2749 S Stewart St,Kissimmee,FL,34746,559000,4,2,2901,,single_family,O6431608,https://www.redfin.com/FL/Kissimmee/2749-S-Stewart-St-34746/for-sale/46550884,kissimmee,34746
4562 Tribute Trl,Kissimmee,FL,34746,559000,4,3,2655,248,single_family,O6428916,https://www.redfin.com/FL/Kissimmee/4562-Tribute-Trl-34746/for-sale/162402549,kissimmee,34746
1885 Nice Ct,Kissimmee,FL,34747,559000,6,4.5,3142,606,single_family,O6415911,https://www.redfin.com/FL/Kissimmee/1885-Nice-Ct-34747/home/160701009,kissimmee,33896
13851 Amberleigh Rd,Orlando,FL,32837,559900,6,3,2782,42,single_family,S5145884,https://www.redfin.com/FL/Orlando/13851-Amberleigh-Rd-32837/home/46921372,kissimmee,32837
1624 Barberry Dr,Kindred,FL,34744,559990,4,3.5,2851,11,single_family,S5152366,https://www.redfin.com/FL/Kindred/1624-Barberry-Dr-34744/home/177669914,kissimmee,34744
12135 Carson Dr,Orlando,FL,32824,559999,3,2.5,2937,70,single_family,O6415381,https://www.redfin.com/FL/Orlando/12135-Carson-Dr-32824/home/107968198,kissimmee,32824
1592 Skyline Dr,Kissimmee,FL,34744,560000,3,2.5,2410,17,single_family,S5154872,https://www.redfin.com/FL/Kissimmee/1592-Skyline-Dr-34744/for-sale/46514645,kissimmee,34744
1577 Starfish St,Kissimmee,FL,34744,560000,3,2,1733,,single_family,O6412641,https://www.redfin.com/FL/Kissimmee/1577-Starfish-St-34744/home/46565235,kissimmee,34744
1636 Barberry Dr,Kindred,FL,34744,560000,4,3.5,2851,10,single_family,S5144068,https://www.redfin.com/FL/Kindred/1636-Barberry-Dr-34744/home/177669917,kissimmee,34744
4383 Scene Ln,Kissimmee,FL,34746,560000,4,3,1914,550,condo,G5116041,https://www.redfin.com/FL/Kissimmee/4383-Scene-Ln-34746/home/184128514,kissimmee,34746
1445 Fairview Cir,Reunion,FL,34747,560000,4,4.5,2764,600,single_family,L4963650,https://www.redfin.com/FL/Reunion/1445-Fairview-Cir-34747/for-sale/46479011,kissimmee,34747
14112 Lord Barclay Dr,Orlando,FL,32837,562500,4,2,2256,121,single_family,S5152556,https://www.redfin.com/FL/Orlando/14112-Lord-Barclay-Dr-32837/home/46908411,kissimmee,32837
12810 Boggy View Dr,Orlando,FL,32824,565000,4,3,2780,114,single_family,O6430056,https://www.redfin.com/FL/Orlando/12810-Boggy-View-Dr-32824/for-sale/46663292,kissimmee,32824
14706 Eagle View Ct,Orlando,FL,32837,565000,3,2,1953,115,single_family,O6429222,https://www.redfin.com/FL/Orlando/14706-Eagle-View-Ct-32837/for-sale/46913218,kissimmee,32837
2285 Centerra Loop,Kissimmee,FL,34741,565000,4,4,2937,208,single_family,O6426645,https://www.redfin.com/FL/Kissimmee/2285-Centerra-Loop-34741/for-sale/170043685,kissimmee,34741
8877 Bengal Ct,Kissimmee,FL,34747,565000,5,5.5,2622,606,single_family,O6402816,https://www.redfin.com/FL/Kissimmee/8877-Bengal-Ct-34747/home/168032322,kissimmee,33896
4701 Ruby Red Ln,Kissimmee,FL,34746,567900,7,4.5,2646,300,single_family,O6417809,https://www.redfin.com/FL/Kissimmee/4701-Ruby-Red-Ln-34746/home/53422719,kissimmee,34746
1518 Sun Meadow Dr,Orlando,FL,32824,569000,5,3.5,2813,91,single_family,V4949580,https://www.redfin.com/FL/Orlando/1518-Sun-Meadow-Dr-32824/home/46973664,kissimmee,32824
13714 Huntwick Dr,Orlando,FL,32837,569000,5,2,2238,111,single_family,O6423214,https://www.redfin.com/FL/Orlando/13714-Huntwick-Dr-32837/home/46887106,kissimmee,32837
2994 Protagonist St,Kissimmee,FL,34746,569000,5,4,2168,545,condo,O6429876,https://www.redfin.com/FL/Kissimmee/2994-Protagonist-St-34746/home/177665692,kissimmee,34746
2805 Lake Tohopekaliga Blvd,Kissimmee,FL,34746,569000,4,3,2264,30,single_family,O6430320,https://www.redfin.com/FL/Kissimmee/2805-Lake-Tohopekaliga-Blvd-34746/for-sale/46552541,kissimmee,34746
2625 Harris Blvd,Kissimmee,FL,34746,569000,3,3,2064,,single_family,O6426437,https://www.redfin.com/FL/Kissimmee/2625-Harris-Blvd-34746/for-sale/46569123,kissimmee,34746
2610 Tranquility Way,Kissimmee,FL,34746,569000,6,5,3601,333,single_family,S5153013,https://www.redfin.com/FL/Kissimmee/2610-Tranquility-Way-34746/home/147927908,kissimmee,34746
2998 Salted Rim Rd,Kissimmee,FL,34747,569000,4,4.5,1948,836,single_family,O6419668,https://www.redfin.com/FL/Kissimmee/2998-Salted-Rim-Rd-34747/for-sale/170041070,kissimmee,34747
14610 Astina Way,Orlando,FL,32837,569900,5,3,2457,67,single_family,O6426171,https://www.redfin.com/FL/Orlando/14610-Astina-Way-32837/for-sale/46907568,kissimmee,32837
2568 Archfeld Blvd,Kissimmee,FL,34747,569900,4,4,1824,571,single_family,O6428649,https://www.redfin.com/FL/Kissimmee/2568-Archfeld-Blvd-34747/for-sale/46502260,kissimmee,34747
12532 Sawgrass Oak St,Orlando,FL,32824,570000,5,3.5,3148,115,single_family,B26043982,https://www.redfin.com/FL/Orlando/12532-Sawgrass-Oak-St-32824/home/46677873,kissimmee,32824
8824 Bengal Ct,Kissimmee,FL,34747,570000,8,6,4041,606,single_family,O6426928,https://www.redfin.com/FL/Kissimmee/8824-Bengal-Ct-34747/for-sale/160935001,kissimmee,33896
7813 Marlow Pl,Kissimmee,FL,34747,570900,6,4.5,2714,699,single_family,TB8520957,https://www.redfin.com/FL/Kissimmee/7813-Marlow-Pl-34747/for-sale/184282014,kissimmee,34747
7833 Marlow Pl,Kissimmee,FL,34747,570900,6,4.5,2714,699,single_family,TB8520006,https://www.redfin.com/FL/Kissimmee/7833-Marlow-Pl-34747/home/184282019,kissimmee,34747
13821 Amberleigh Rd,Orlando,FL,32837,571000,4,3,2535,41,single_family,S5154308,https://www.redfin.com/FL/Orlando/13821-Amberleigh-Rd-32837/for-sale/46921377,kissimmee,32837
3185 Timucua Cir,Orlando,FL,32837,574800,4,2,2063,121,single_family,S5147555,https://www.redfin.com/FL/Orlando/3185-Timucua-Cir-32837/home/46913846,kissimmee,32837
2515 Fontaine Dr,Kissimmee,FL,34741,574900,4,2.5,2962,288,single_family,O6390540,https://www.redfin.com/FL/Kissimmee/2515-Fontaine-Dr-34741/home/147928221,kissimmee,34741
3051 Agostino Ter,Kissimmee,FL,34746,575000,4,4,2970,364,single_family,O6417134,https://www.redfin.com/FL/Kissimmee/3051-Agostino-Ter-34746/home/162385081,kissimmee,34746
8184 Fan Palm Way,Kissimmee,FL,34747,575000,6,3.5,2368,530,single_family,O6424807,https://www.redfin.com/FL/Kissimmee/8184-Fan-Palm-Way-34747/for-sale/46573964,kissimmee,34747
1836 Nice Ct,Kissimmee,FL,34747,575000,8,6,4041,606,single_family,O6429118,https://www.redfin.com/FL/Kissimmee/1836-Nice-Ct-34747/for-sale/162454964,kissimmee,33896
1881 Nice Ct,Kissimmee,FL,34747,577500,7,5.5,3314,606,single_family,O6411765,https://www.redfin.com/FL/Kissimmee/1881-Nice-Ct-34747/home/162362980,kissimmee,33896
14620 Cableshire Way,Orlando,FL,32824,579000,4,2,2988,155,single_family,O6417401,https://www.redfin.com/FL/Orlando/14620-Cableshire-Way-32824/home/46621490,kissimmee,32824
3127 Conrad Ct,Kissimmee,FL,34744,579700,4,2,2302,53,single_family,S5152828,https://www.redfin.com/FL/Kissimmee/3127-Conrad-Ct-34744/home/46481988,kissimmee,34744
1821 Plantation Oak Dr,Orlando,FL,32824,579900,5,3.5,3181,115,single_family,S5150482,https://www.redfin.com/FL/Orlando/1821-Plantation-Oak-Dr-32824/home/46663525,kissimmee,32824
5306 Coral Vine Ln,Kissimmee,FL,34758,579900,6,3,2658,,single_family,O6405097,https://www.redfin.com/FL/Kissimmee/5306-Coral-Vine-Ln-34758/home/46542247,kissimmee,34758
1701 Bull Hill Rd,Kindred,FL,34744,579990,4,3.5,2852,15,single_family,S5148728,https://www.redfin.com/FL/Kindred/1701-Bull-Hill-Rd-34744/home/188667969,kissimmee,34744
12515 Sawgrass Oak St,Orlando,FL,32824,580000,4,3,2535,115,single_family,S5150351,https://www.redfin.com/FL/Orlando/12515-Sawgrass-Oak-St-32824/home/46677790,kissimmee,32824
3385 Woodberry Ct,Kissimmee,FL,34746,580000,4,2,2899,,single_family,S5154150,https://www.redfin.com/FL/Kissimmee/3385-Woodberry-Ct-34746/for-sale/46567446,kissimmee,34746
4454 Monado Dr,Kissimmee,FL,34746,580000,5,4.5,3075,432,single_family,O6424454,https://www.redfin.com/FL/Kissimmee/4454-Monado-Dr-34746/home/173825736,kissimmee,34746
4692 Golden Beach Ct,Kissimmee,FL,34746,580000,6,5.5,2834,466,single_family,O6424345,https://www.redfin.com/FL/Kissimmee/4692-Golden-Beach-Ct-34746/home/46479465,kissimmee,34746
1892 Gobi Dr,Kissimmee,FL,34747,580000,7,5.5,3314,606,single_family,A12054893,https://www.redfin.com/FL/Kissimmee/1892-Gobi-Dr-34747/for-sale/162454944,kissimmee,34747
2381 Distant Sun Trl,Kissimmee,FL,34747,580000,5,4.5,2299,633,condo,S5152725,https://www.redfin.com/FL/Kissimmee/2381-Distant-Sun-Trl-34747/home/193902477,kissimmee,34747
